student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,phone_valid,profile_json_parsed,hobbies,skills,family,devices,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,device_types,device_brands,device_years,addr_city,addr_district,addr_postal
464,Unknown,18,Female,62,+11864630034,New Jessica,,2023-09-19 00:00:00,Data Science,100.0,active,0.0,excellent,121.0,1988-10-09 19:54:50,"6619 Mills Island Suite 519, East Richard","{'hobbies': ['garden', 'language'], 'skills': {'tech': {'python': 2, 'excel': 1, 'sql': 2}, 'soft': ['gas', 'eye']}, 'family': {'siblings': 5, 'income': {'father': 335, 'mother': 260}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}",False,True,"{""hobbies"": [""garden"", ""language""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 2}, ""soft"": [""gas"", ""eye""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 335, ""mother"": 260}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",garden|language,"{""tech"": {""python"": 2, ""excel"": 1, ""sql"": 2}, ""soft"": [""gas"", ""eye""]}","{""siblings"": 5, ""income"": {""father"": 335, ""mother"": 260}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]",2.0,1.0,2.0,gas|eye,5.0,335.0,260.0,laptop|phone,Dell|Samsung,2024|2022,East Richard,6619 Mills Island Suite 519,
465,Katelyn Houston ,20,Female,90,,Lauramouth,,1972-08-21 00:00:00,Data Science,100.0,active,3.06,excellent,279.0,2010-10-15 11:08:44,"82258 Ward Vista, Trevorport","{'hobbies': ['sport', 'others'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 1}, 'soft': ['the', 'appear']}, 'family': {'siblings': 2, 'income': {'father': 1376, 'mother': 1310}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",False,False,"{""hobbies"": [""sport"", ""others""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 1}, ""soft"": [""the"", ""appear""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1376, ""mother"": 1310}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",sport|others,"{""tech"": {""python"": 3, ""excel"": 2, ""sql"": 1}, ""soft"": [""the"", ""appear""]}","{""siblings"": 2, ""income"": {""father"": 1376, ""mother"": 1310}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",3.0,2.0,1.0,the|appear,2.0,1376.0,1310.0,laptop|phone,Lenovo|Apple,2016|2021,Trevorport,82258 Ward Vista,
466,Cody Russell,20,Male,73,+17788897511,Powellfurt,,2000-09-17 00:00:00,Data Science,100.0,pending,3.06,good,138.0,1998-04-01 00:00:00,"Apartment 17, Davidview district, Tashkent, UZ, 100309",INVALID_JSON_DATA,False,True,,,,,,,,,,,,,,,,Tashkent,Davidview district,100309
467,Maria Glass,20,Male,74,+12016719931,Port Katieville,,1976-12-16 01:17:00,Python,100.0,inactive,3.06,excellent,202.0,2021-01-25 09:58:22,"59092 Strickland Road Apt. 407, Torresville","{'hobbies': ['picture', 'election'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 4}, 'soft': ['difficult', 'gas']}, 'family': {'siblings': 4, 'income': {'father': 1262, 'mother': 379}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",False,True,"{""hobbies"": [""picture"", ""election""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 4}, ""soft"": [""difficult"", ""gas""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1262, ""mother"": 379}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",picture|election,"{""tech"": {""python"": 4, ""excel"": 4, ""sql"": 4}, ""soft"": [""difficult"", ""gas""]}","{""siblings"": 4, ""income"": {""father"": 1262, ""mother"": 379}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]",4.0,4.0,4.0,difficult|gas,4.0,1262.0,379.0,laptop|phone,HP|Samsung,2024|2021,Torresville,59092 Strickland Road Apt. 407,
468,Unknown,20,Male,93,+12466400420,Christopherport,,2023-06-13 18:56:33,Data Science,100.0,active,3.06,excellent,107.0,2022-05-01 06:08:14,"49187 Holland Crossing Apt. 560, Valenzuelachester","{""hobbies"": [""take"", ""approach""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 2}, ""soft"": [""increase"", ""where""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 508, ""mother"": 811}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]}",False,True,"{""hobbies"": [""take"", ""approach""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 2}, ""soft"": [""increase"", ""where""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 508, ""mother"": 811}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]}",take|approach,"{""tech"": {""python"": 4, ""excel"": 4, ""sql"": 2}, ""soft"": [""increase"", ""where""]}","{""siblings"": 1, ""income"": {""father"": 508, ""mother"": 811}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]",4.0,4.0,2.0,increase|where,1.0,508.0,811.0,laptop|phone,Lenovo|Samsung,2017|2024,Valenzuelachester,49187 Holland Crossing Apt. 560,
469,Aaron Lee,19,Male,87,+18723615837,West Charlesville,,1996-02-05 00:00:00,Data Science,100.0,inactive,3.06,good,120.0,2021-12-23 00:47:43,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['last', 'them'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 5}, 'soft': ['economy', 'life']}, 'family': {'siblings': 1, 'income': {'father': 815, 'mother': 517}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",False,True,"{""hobbies"": [""last"", ""them""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 5}, ""soft"": [""economy"", ""life""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 815, ""mother"": 517}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",last|them,"{""tech"": {""python"": 4, ""excel"": 5, ""sql"": 5}, ""soft"": [""economy"", ""life""]}","{""siblings"": 1, ""income"": {""father"": 815, ""mother"": 517}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]",4.0,5.0,5.0,economy|life,1.0,815.0,517.0,laptop|phone,Lenovo|Xiaomi,2021|2023,,,
470,Nichole Woods ,21,Male,87,+18756343708,Fosterburgh,rmartin@gmail.com,2023-10-16 19:03:54,Data Science,76.0,active,3.06,excellent,166.0,1973-09-29 03:55:32,"Apartment 42, South Robertchester district, Tashkent, UZ, 100965","{'hobbies': ['buy', 'word'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 5}, 'soft': ['listen', 'news']}, 'family': {'siblings': 0, 'income': {'father': 614, 'mother': 506}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}",True,True,"{""hobbies"": [""buy"", ""word""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 5}, ""soft"": [""listen"", ""news""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 614, ""mother"": 506}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}",buy|word,"{""tech"": {""python"": 2, ""excel"": 2, ""sql"": 5}, ""soft"": [""listen"", ""news""]}","{""siblings"": 0, ""income"": {""father"": 614, ""mother"": 506}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]",2.0,2.0,5.0,listen|news,0.0,614.0,506.0,laptop|phone,Lenovo|Apple,2022|2024,Tashkent,South Robertchester district,100965
471,Edward Morse,20,Unknown,90,+16805358205,Lake Johnborough,,2013-06-08 00:00:00,Python,100.0,active,3.06,average,159.0,2008-01-29 04:02:00,"Apartment 18, West Javierborough district, Tashkent, UZ, 100982","{""hobbies"": [""cover"", ""night""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 5}, ""soft"": [""know"", ""himself""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 901, ""mother"": 1349}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",False,True,"{""hobbies"": [""cover"", ""night""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 5}, ""soft"": [""know"", ""himself""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 901, ""mother"": 1349}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",cover|night,"{""tech"": {""python"": 1, ""excel"": 2, ""sql"": 5}, ""soft"": [""know"", ""himself""]}","{""siblings"": 1, ""income"": {""father"": 901, ""mother"": 1349}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]",1.0,2.0,5.0,know|himself,1.0,901.0,1349.0,laptop|phone,HP|Xiaomi,2024|2021,Tashkent,West Javierborough district,100982
472,Unknown,18,Unknown,82,,Thompsonburgh,,2002-03-09 00:00:00,Data Science,100.0,inactive,3.06,average,127.0,1979-06-06 00:00:00,"Apartment 8, Brownberg district, Tashkent, UZ, 100457",INVALID_JSON_DATA,False,False,,,,,,,,,,,,,,,,Tashkent,Brownberg district,100457
473,Unknown,18,Male,61,+14205389587,Lake Michael,,1974-12-02 00:00:00,Data Science,100.0,pending,0.0,excellent,289.0,2000-02-28 10:55:00,"New Chris 4-kv, dom 21, Tashkent","{'hobbies': ['data', 'style'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 3}, 'soft': ['the', 'house']}, 'family': {'siblings': 0, 'income': {'father': 1484, 'mother': 354}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",False,True,"{""hobbies"": [""data"", ""style""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""the"", ""house""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1484, ""mother"": 354}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",data|style,"{""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""the"", ""house""]}","{""siblings"": 0, ""income"": {""father"": 1484, ""mother"": 354}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",5.0,2.0,3.0,the|house,0.0,1484.0,354.0,laptop|phone,Dell|Apple,2022|2021,Tashkent,New Chris,
474,Alexandra Pena ,20,Male,87,,Port Martin,,2022-01-14 13:30:57,Data Science,100.0,pending,0.0,good,204.0,2003-04-23 00:00:00,"South Vickieport 14-kv, dom 38, Tashkent","{'hobbies': ['already', 'your'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 1}, 'soft': ['hit', 'ok']}, 'family': {'siblings': 0, 'income': {'father': 391, 'mother': 1386}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}",False,False,"{""hobbies"": [""already"", ""your""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 1}, ""soft"": [""hit"", ""ok""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 391, ""mother"": 1386}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",already|your,"{""tech"": {""python"": 5, ""excel"": 4, ""sql"": 1}, ""soft"": [""hit"", ""ok""]}","{""siblings"": 0, ""income"": {""father"": 391, ""mother"": 1386}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]",5.0,4.0,1.0,hit|ok,0.0,391.0,1386.0,laptop|phone,Dell|Xiaomi,2016|2018,Tashkent,South Vickieport,
475,Susan Evans ,19,Female,87,+18408713220,West Zacharyview,,1983-01-31 00:00:00,Python,100.0,active,3.06,good,287.0,1979-12-25 00:00:00,"Port Christineton 29-kv, dom 1, Tashkent",INVALID_JSON_DATA,False,True,,,,,,,,,,,,,,,,Tashkent,Port Christineton,
476,Unknown,20,Unknown,68,,Lowehaven,annafields@rivera-erickson.com,2023-03-17 00:00:00,Data Science,100.0,pending,3.06,excellent,159.0,1984-07-05 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,True,False,,,,,,,,,,,,,,,,,,
477,Amanda Evans ,20,Unknown,60,+12510530173,Colleenburgh,,1970-08-01 00:00:00,Data Science,100.0,inactive,3.06,excellent,209.0,2020-09-07 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['medical', 'him'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 3}, 'soft': ['subject', 'kind']}, 'family': {'siblings': 0, 'income': {'father': 1007, 'mother': 1042}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",False,True,"{""hobbies"": [""medical"", ""him""], ""skills"": {""tech"": {""python"": 2, ""excel"": 4, ""sql"": 3}, ""soft"": [""subject"", ""kind""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1007, ""mother"": 1042}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",medical|him,"{""tech"": {""python"": 2, ""excel"": 4, ""sql"": 3}, ""soft"": [""subject"", ""kind""]}","{""siblings"": 0, ""income"": {""father"": 1007, ""mother"": 1042}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]",2.0,4.0,3.0,subject|kind,0.0,1007.0,1042.0,laptop|phone,Dell|Xiaomi,2017|2023,,,
478,Jason Michael ,20,Male,83,+13119133615,West Jessefurt,vmurphy@baker.com,1979-02-06 00:00:00,Data Science,100.0,active,3.06,excellent,169.0,2003-12-10 00:00:00,"Apartment 45, Wilsonmouth district, Tashkent, UZ, 100904","{'hobbies': ['they', 'ball'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 1}, 'soft': ['if', 'eye']}, 'family': {'siblings': 1, 'income': {'father': 213, 'mother': 255}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",True,True,"{""hobbies"": [""they"", ""ball""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 1}, ""soft"": [""if"", ""eye""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 213, ""mother"": 255}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",they|ball,"{""tech"": {""python"": 1, ""excel"": 1, ""sql"": 1}, ""soft"": [""if"", ""eye""]}","{""siblings"": 1, ""income"": {""father"": 213, ""mother"": 255}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]",1.0,1.0,1.0,if|eye,1.0,213.0,255.0,laptop|phone,HP|Xiaomi,2024|2021,Tashkent,Wilsonmouth district,100904
479,Brian Weiss,21,Male,90,+13256983868,East Stephanie,,1995-03-12 07:15:00,Data Science,100.0,active,3.06,average,290.0,1978-02-06 06:25:00,"386 Stanley Club Suite 051, West Dawn","{""hobbies"": [""Democrat"", ""property""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 1}, ""soft"": [""growth"", ""member""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 226, ""mother"": 559}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",False,True,"{""hobbies"": [""Democrat"", ""property""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 1}, ""soft"": [""growth"", ""member""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 226, ""mother"": 559}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",Democrat|property,"{""tech"": {""python"": 2, ""excel"": 1, ""sql"": 1}, ""soft"": [""growth"", ""member""]}","{""siblings"": 1, ""income"": {""father"": 226, ""mother"": 559}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]",2.0,1.0,1.0,growth|member,1.0,226.0,559.0,laptop|phone,Dell|Samsung,2016|2019,West Dawn,386 Stanley Club Suite 051,
480,Unknown,18,Female,87,+10397282149,East Thomasview,christopher88@hotmail.com,2015-02-19 19:05:00,Data Science,100.0,active,0.0,excellent,80.0,1986-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,True,True,,,,,,,,,,,,,,,,,,
481,Michael Horn ,18,Male,93,+11428710815,East Rodney,,1970-05-10 00:00:00,Data Science,71.0,pending,0.0,excellent,259.0,2021-07-24 21:06:53,UZ 100575 Tashkent Peterland,"{""hobbies"": [""south"", ""positive""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 1}, ""soft"": [""effort"", ""condition""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1277, ""mother"": 466}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",False,True,"{""hobbies"": [""south"", ""positive""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 1}, ""soft"": [""effort"", ""condition""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1277, ""mother"": 466}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",south|positive,"{""tech"": {""python"": 3, ""excel"": 1, ""sql"": 1}, ""soft"": [""effort"", ""condition""]}","{""siblings"": 3, ""income"": {""father"": 1277, ""mother"": 466}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]",3.0,1.0,1.0,effort|condition,3.0,1277.0,466.0,laptop|phone,Lenovo|Samsung,2021|2019,Tashkent,Peterland,100575
482,Kimberly Douglas,20,Male,90,+14047736044,Gregoryton,,2023-04-01 20:43:00,Python,78.0,pending,3.64,excellent,98.0,1972-10-18 23:00:00,UZ 100278 Tashkent New Calvinstad,"{'hobbies': ['its', 'cultural'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['east', 'while']}, 'family': {'siblings': 0, 'income': {'father': 463, 'mother': 839}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",False,True,"{""hobbies"": [""its"", ""cultural""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 2}, ""soft"": [""east"", ""while""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 463, ""mother"": 839}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",its|cultural,"{""tech"": {""python"": 3, ""excel"": 3, ""sql"": 2}, ""soft"": [""east"", ""while""]}","{""siblings"": 0, ""income"": {""father"": 463, ""mother"": 839}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]",3.0,3.0,2.0,east|while,0.0,463.0,839.0,laptop|phone,Lenovo|Samsung,2018|2020,Tashkent,New Calvinstad,100278
483,Matthew Moore ,22,Unknown,76,+18382537573,Cooperland,,1985-06-07 23:50:00,Data Science,89.0,active,3.62,excellent,231.0,1984-06-26 00:00:00,"Apartment 30, Lake Johnland district, Tashkent, UZ, 100801","{'hobbies': ['same', 'through'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 1}, 'soft': ['fall', 'inside']}, 'family': {'siblings': 1, 'income': {'father': 685, 'mother': 1114}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}",False,True,"{""hobbies"": [""same"", ""through""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 1}, ""soft"": [""fall"", ""inside""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 685, ""mother"": 1114}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}",same|through,"{""tech"": {""python"": 3, ""excel"": 1, ""sql"": 1}, ""soft"": [""fall"", ""inside""]}","{""siblings"": 1, ""income"": {""father"": 685, ""mother"": 1114}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]",3.0,1.0,1.0,fall|inside,1.0,685.0,1114.0,laptop|phone,Dell|Xiaomi,2018|2024,Tashkent,Lake Johnland district,100801
484,Unknown,20,Male,85,+10183962474,Snowside,hnorton@gmail.com,2011-11-05 00:00:00,Data Science,94.0,active,3.06,excellent,258.0,1990-02-11 00:00:00,"72389 Schmidt Place Apt. 885, South Patrickshire","{hobbies:['hold', 'reality']}",True,True,"{""hobbies"": [""hold"", ""reality""]}",hold|reality,,,,,,,,,,,,,,South Patrickshire,72389 Schmidt Place Apt. 885,
485,Scott Alexander,18,Female,87,+16753898181,South Anthonytown,chenderson@johnson.com,2003-07-03 00:00:00,Data Science,100.0,active,3.06,good,256.0,2008-08-19 00:00:00,"495 Ochoa Extensions, East Alexander","{'hobbies': ['skill', 'effect'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 3}, 'soft': ['main', 'serve']}, 'family': {'siblings': 1, 'income': {'father': 432, 'mother': 1046}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",True,True,"{""hobbies"": [""skill"", ""effect""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 3}, ""soft"": [""main"", ""serve""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 432, ""mother"": 1046}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",skill|effect,"{""tech"": {""python"": 1, ""excel"": 1, ""sql"": 3}, ""soft"": [""main"", ""serve""]}","{""siblings"": 1, ""income"": {""father"": 432, ""mother"": 1046}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]",1.0,1.0,3.0,main|serve,1.0,432.0,1046.0,laptop|phone,Dell|Samsung,2015|2020,East Alexander,495 Ochoa Extensions,
